ID,Dataset,Direction,Train,Avg_Speed,Component,Num_Trip,Engine_Status,Accel_Path,Vel_Path,Scores_Path,UnifiedScore_Path,is_ABU-B_enabled,is_ABU-A_enabled,N_acc,N_vel,N_discrepance,Reference_Bearing,Bearing_Columns,Weldings,Wheel_Fault
a517c8cd-59d2-465c-b74c-14edd57c9855,Estratto_Rettilineo_AR,Ritorno,007,B,Z,1,F,datasets/Estratto_Rettilineo_AR/Ritorno/007/B/Rettilineo_Z_FB1_007.txt,datasets/Estratto_Rettilineo_AR/Ritorno/007/Profili delle velocità/Vel_007_FB1.txt,datasets/Estratto_Rettilineo_AR/Ritorno/007/B/Scores_Z_FB1_007.txt,datasets/Estratto_Rettilineo_AR/Ritorno/007/B/UnifiedScore_Z_FB1_007.txt,False,False,72843,72843,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[579, 9070, 17494, 26022, 34463, 42984, 51454, 59957, 68446]",False
74943692-118e-4a72-9717-31c550e33a5d,Estratto_Rettilineo_AR,Andata,005,A,X,2,,datasets/Estratto_Rettilineo_AR/Andata/005/A/Rettilineo_X_A2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_A2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/A/Scores_X_A2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/A/UnifiedScore_X_A2_005.txt,False,False,150857,150857,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[15217, 32697, 50208, 67956, 85588, 103145, 120809, 138461]",True
47255b1d-ac16-4b06-9650-63f4920ce1cd,Estratto_Rettilineo_AR,Andata,005,A,Y,2,,datasets/Estratto_Rettilineo_AR/Andata/005/A/Rettilineo_Y_A2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_A2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/A/Scores_Y_A2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/A/UnifiedScore_Y_A2_005.txt,False,False,150857,150857,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[15217, 32697, 50208, 67956, 85588, 103145, 120809, 138461]",True
69c879fa-13ee-447f-83f7-a987a3a8bb2c,Estratto_Rettilineo_AR,Andata,005,A,Z,2,,datasets/Estratto_Rettilineo_AR/Andata/005/A/Rettilineo_Z_A2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_A2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/A/Scores_Z_A2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/A/UnifiedScore_Z_A2_005.txt,False,False,150857,150857,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[15217, 32697, 50208, 67956, 85588, 103145, 120809, 138461]",True
45af7d52-d17e-4ef1-83bb-402f5763caeb,Estratto_Rettilineo_AR,Andata,005,C,X,2,,datasets/Estratto_Rettilineo_AR/Andata/005/C/Rettilineo_X_C2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_C2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/Scores_X_C2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/UnifiedScore_X_C2_005.txt,False,False,49521,49521,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[5752, 11488, 17271, 23063, 28856, 34619, 40424, 46184]",True
c94ca456-4292-4ad6-8828-735ae529c2bb,Estratto_Rettilineo_AR,Andata,005,C,Y,1,,datasets/Estratto_Rettilineo_AR/Andata/005/C/Rettilineo_Y_C1_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_C1.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/Scores_Y_C1_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/UnifiedScore_Y_C1_005.txt,False,False,49523,49523,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[5670, 11396, 17200, 22987, 28775, 34530, 40347, 46105]",True
fe836212-57fd-4f82-aa0b-e67785c197b0,Estratto_Rettilineo_AR,Andata,005,C,Z,2,,datasets/Estratto_Rettilineo_AR/Andata/005/C/Rettilineo_Z_C2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_C2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/Scores_Z_C2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/UnifiedScore_Z_C2_005.txt,False,False,49521,49521,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[5752, 11488, 17271, 23063, 28856, 34619, 40424, 46184]",True
7a217ac7-e95b-4b97-88dc-d485809b9dc6,Estratto_Rettilineo_AR,Andata,005,C,Z,1,,datasets/Estratto_Rettilineo_AR/Andata/005/C/Rettilineo_Z_C1_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_C1.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/Scores_Z_C1_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/UnifiedScore_Z_C1_005.txt,False,False,49523,49523,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[5670, 11396, 17200, 22987, 28775, 34530, 40347, 46105]",True
33b90a5b-5e7e-4995-b50f-2b66a700d709,Estratto_Rettilineo_AR,Andata,005,C,X,1,,datasets/Estratto_Rettilineo_AR/Andata/005/C/Rettilineo_X_C1_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_C1.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/Scores_X_C1_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/UnifiedScore_X_C1_005.txt,False,False,49523,49523,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[5670, 11396, 17200, 22987, 28775, 34530, 40347, 46105]",True
390dbb50-1641-4d32-8ea8-6da1a3866edb,Estratto_Rettilineo_AR,Andata,005,C,Y,2,,datasets/Estratto_Rettilineo_AR/Andata/005/C/Rettilineo_Y_C2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_C2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/Scores_Y_C2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/C/UnifiedScore_Y_C2_005.txt,False,False,49521,49521,0,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[5752, 11488, 17271, 23063, 28856, 34619, 40424, 46184]",True
162460e6-33b6-450c-ac14-bcd337618dbf,Estratto_Rettilineo_AR,Andata,005,B,X,2,,datasets/Estratto_Rettilineo_AR/Andata/005/B/Rettilineo_X_B2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_B2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/B/Scores_X_B2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/B/UnifiedScore_X_B2_005.txt,False,False,75603,74763,840,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[458, 9273, 18002, 26771, 35530, 44271, 53054, 61824, 70572]",False
20e3e535-8eb1-4c98-8049-d63c8b20e074,Estratto_Rettilineo_AR,Andata,005,B,Y,2,,datasets/Estratto_Rettilineo_AR/Andata/005/B/Rettilineo_Y_B2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_B2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/B/Scores_Y_B2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/B/UnifiedScore_Y_B2_005.txt,False,False,75603,74763,840,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[458, 9273, 18002, 26771, 35530, 44271, 53054, 61824, 70572]",False
944da6a3-9dfe-4d55-8791-b066d07f1c49,Estratto_Rettilineo_AR,Andata,005,B,Z,2,,datasets/Estratto_Rettilineo_AR/Andata/005/B/Rettilineo_Z_B2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/Profili delle velocità/Vel_005_B2.txt,datasets/Estratto_Rettilineo_AR/Andata/005/B/Scores_Z_B2_005.txt,datasets/Estratto_Rettilineo_AR/Andata/005/B/UnifiedScore_Z_B2_005.txt,False,False,75603,74763,840,12,"[5, 6, 7, 8, 9, 10, 11, 12]","[458, 9273, 18002, 26771, 35530, 44271, 53054, 61824, 70572]",False
24f94b3a-fecf-48e4-8f19-2e5e86b9996e,Estratto_Rettilineo_AR,Andata,007,A,Z,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_Z_FA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FA1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_Z_FA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_Z_FA1_007.txt,False,False,150977,150977,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1333, 19113, 36795, 54417, 72084, 90142, 107393, 124982, 142535]",False
fa4e13f9-c9f6-4dd3-acfc-01fc51323b2b,Estratto_Rettilineo_AR,Andata,007,A,Y,1,,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_Y_A1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_A1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_Y_A1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_Y_A1_007.txt,False,False,149897,149897,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1309, 18956, 36442, 53887, 71438, 88889, 106453, 123935, 141358]",False
670e6ce4-3e34-4c95-b9fb-f0295ab9aa67,Estratto_Rettilineo_AR,Andata,007,A,X,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_X_FA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FA1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_X_FA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_X_FA1_007.txt,False,False,150977,150977,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1333, 19113, 36795, 54417, 72084, 90142, 107393, 124982, 142535]",False
32e7923f-b7fa-4dec-aecb-9349d50713b5,Estratto_Rettilineo_AR,Andata,007,A,X,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_X_FFA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFA1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_X_FFA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_X_FFA1_007.txt,False,False,148457,148457,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1329, 18815, 36170, 53454, 70881, 88209, 105605, 122897, 140063]",False
a7f2ecf8-0f15-44ae-bdda-3fa4faeebe8f,Estratto_Rettilineo_AR,Andata,007,A,X,1,,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_X_A1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_A1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_X_A1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_X_A1_007.txt,False,False,149897,149897,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1309, 18956, 36442, 53887, 71438, 88889, 106453, 123935, 141358]",False
0863f55f-90f1-43e0-b5d3-cd5c9fa4a639,Estratto_Rettilineo_AR,Andata,007,A,Y,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_Y_FA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FA1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_Y_FA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_Y_FA1_007.txt,False,False,150977,150977,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1333, 19113, 36795, 54417, 72084, 90142, 107393, 124982, 142535]",False
20b5f322-af43-4b7a-9155-4d47bf5bac09,Estratto_Rettilineo_AR,Andata,007,A,Z,1,,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_Z_A1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_A1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_Z_A1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_Z_A1_007.txt,False,False,149897,149897,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1309, 18956, 36442, 53887, 71438, 88889, 106453, 123935, 141358]",False
7b2224d4-1ad0-4bf4-bd55-36c5c0c29e32,Estratto_Rettilineo_AR,Andata,007,A,Y,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_Y_FFA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFA1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_Y_FFA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_Y_FFA1_007.txt,False,False,148457,148457,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1329, 18815, 36170, 53454, 70881, 88209, 105605, 122897, 140063]",False
5e8e7e6b-d9d8-420b-9134-9284e6ed362a,Estratto_Rettilineo_AR,Andata,007,A,Z,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/A/Rettilineo_Z_FFA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFA1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/Scores_Z_FFA1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/A/UnifiedScore_Z_FFA1_007.txt,False,False,148457,148457,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[1329, 18815, 36170, 53454, 70881, 88209, 105605, 122897, 140063]",False
3cabc609-9b78-44ea-aa8f-2b1704015fa7,Estratto_Rettilineo_AR,Andata,007,C,Z,1,,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Z_C1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_C1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Z_C1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Z_C1_007.txt,False,False,49641,49761,-120,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[481, 6334, 12102, 17899, 23686, 29478, 35269, 41047, 46832]",False
22d180c4-2a64-4115-9350-f1ebe5d84f87,Estratto_Rettilineo_AR,Andata,007,C,Y,2,,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Y_C2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_C2.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Y_C2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Y_C2_007.txt,False,False,49521,49521,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[469, 6279, 12045, 17830, 23588, 29386, 35151, 40935, 46701]",False
9c8e26b0-b906-4f16-be86-2b7acd3bca87,Estratto_Rettilineo_AR,Andata,007,C,Y,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Y_FC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FC1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Y_FC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Y_FC1_007.txt,False,False,50242,50242,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[473, 6470, 12401, 18331, 24221, 30083, 35874, 41693, 47448]",False
fd4af804-2b68-43ec-b2d8-aa6ae49dffef,Estratto_Rettilineo_AR,Andata,007,C,Z,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Z_FC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FC1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Z_FC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Z_FC1_007.txt,False,False,50242,50242,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[473, 6470, 12401, 18331, 24221, 30083, 35874, 41693, 47448]",False
d1435a41-13d2-4517-ade2-16908b416693,Estratto_Rettilineo_AR,Andata,007,C,Y,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Y_FFC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFC1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Y_FFC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Y_FFC1_007.txt,False,False,50241,50241,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[399, 6339, 12223, 18124, 24006, 29885, 35730, 41593, 47422]",False
560fb75f-1341-45a6-b3f5-5ccf6f2189c1,Estratto_Rettilineo_AR,Andata,007,C,X,2,,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_X_C2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_C2.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_X_C2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_X_C2_007.txt,False,False,49521,49521,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[469, 6279, 12045, 17830, 23588, 29386, 35151, 40935, 46701]",False
f31d127f-8080-44b6-9897-1aecb79b300c,Estratto_Rettilineo_AR,Andata,007,C,X,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_X_FFC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFC1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_X_FFC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_X_FFC1_007.txt,False,False,50241,50241,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[399, 6339, 12223, 18124, 24006, 29885, 35730, 41593, 47422]",False
f048e8cb-e13a-4dff-aa63-1de785f94976,Estratto_Rettilineo_AR,Andata,007,C,X,1,,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_X_C1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_C1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_X_C1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_X_C1_007.txt,False,False,49761,49761,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[481, 6334, 12102, 17899, 23686, 29478, 35269, 41047, 46832]",False
54e4b809-c58a-4b14-9c5d-6dec146e1537,Estratto_Rettilineo_AR,Andata,007,C,Y,1,,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Y_C1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_C1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Y_C1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Y_C1_007.txt,False,False,49761,49761,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[481, 6334, 12102, 17899, 23686, 29478, 35269, 41047, 46832]",False
b12e826d-1a40-4910-9698-cdb244bbca0b,Estratto_Rettilineo_AR,Andata,007,C,Z,2,,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Z_C2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_C2.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Z_C2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Z_C2_007.txt,False,False,49521,49521,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[469, 6279, 12045, 17830, 23588, 29386, 35151, 40935, 46701]",False
05cdda1e-e78b-43a3-8126-fdafdf35fe21,Estratto_Rettilineo_AR,Andata,007,C,Z,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_Z_FFC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFC1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_Z_FFC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_Z_FFC1_007.txt,False,False,50241,50241,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[399, 6339, 12223, 18124, 24006, 29885, 35730, 41593, 47422]",False
cc301ddc-8b12-4346-9957-88b3ef22fcdf,Estratto_Rettilineo_AR,Andata,007,C,X,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/C/Rettilineo_X_FC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FC1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/Scores_X_FC1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/C/UnifiedScore_X_FC1_007.txt,False,False,50242,50242,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[473, 6470, 12401, 18331, 24221, 30083, 35874, 41693, 47448]",False
74b06dd4-f681-4918-a36b-bb28c2254649,Estratto_Rettilineo_AR,Andata,007,B,X,1,,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_X_B1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_B1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_X_B1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_X_B1_007.txt,False,False,74284,74284,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[763, 9500, 18135, 26833, 35506, 44188, 52828, 61532, 70207]",False
1619f3d9-0ce6-4445-bd8a-723fa1321818,Estratto_Rettilineo_AR,Andata,007,B,X,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_X_FB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FB1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_X_FB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_X_FB1_007.txt,False,False,74164,74164,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[690, 9392, 18009, 26649, 35317, 43977, 52586, 61250, 69868]",False
f7ed290c-f1aa-4d3c-bc68-1fa8dc711d95,Estratto_Rettilineo_AR,Andata,007,B,X,2,,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_X_B2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_B2.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_X_B2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_X_B2_007.txt,False,False,74404,74404,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[690, 9499, 18097, 26807, 35505, 44170, 52872, 61589, 70281]",False
c7fc70bf-6aa6-4737-8b2c-80f7a62654fc,Estratto_Rettilineo_AR,Andata,007,B,Y,1,,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_Y_B1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_B1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_Y_B1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_Y_B1_007.txt,False,False,74284,74284,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[763, 9500, 18135, 26833, 35506, 44188, 52828, 61532, 70207]",False
46b25b8e-0110-4706-ad16-149cb5197581,Estratto_Rettilineo_AR,Andata,007,B,Y,1,F,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_Y_FB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FB1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_Y_FB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_Y_FB1_007.txt,False,False,74164,74164,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[690, 9392, 18009, 26649, 35317, 43977, 52586, 61250, 69868]",False
18a71786-c825-4b1b-a198-28a68835ec1a,Estratto_Rettilineo_AR,Andata,007,B,Z,1,,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_Z_B1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_B1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_Z_B1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_Z_B1_007.txt,False,False,74284,74284,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[763, 9500, 18135, 26833, 35506, 44188, 52828, 61532, 70207]",False
f9661f7f-ba6e-410a-b58c-2c236bf9ed98,Estratto_Rettilineo_AR,Andata,007,B,Z,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_Z_FFB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFB1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_Z_FFB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_Z_FFB1_007.txt,False,False,74044,74044,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[609, 9322, 17946, 26601, 35275, 43945, 52563, 61244, 69876]",False
aa8b2c12-3151-4ece-8d48-b0cdea03db91,Estratto_Rettilineo_AR,Andata,007,B,Z,2,,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_Z_B2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_B2.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_Z_B2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_Z_B2_007.txt,False,False,74404,74404,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[690, 9499, 18097, 26807, 35505, 44170, 52872, 61589, 70281]",False
318dbf58-9564-40f6-a501-53a359aecf79,Estratto_Rettilineo_AR,Andata,007,B,Y,2,,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_Y_B2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_B2.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_Y_B2_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_Y_B2_007.txt,False,False,74404,74404,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[690, 9499, 18097, 26807, 35505, 44170, 52872, 61589, 70281]",False
501d30fd-985e-4137-ab47-b5ee2a6f278a,Estratto_Rettilineo_AR,Andata,007,B,X,1,FF,datasets/Estratto_Rettilineo_AR/Andata/007/B/Rettilineo_X_FFB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/Profili delle velocità/Vel_007_FFB1.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/Scores_X_FFB1_007.txt,datasets/Estratto_Rettilineo_AR/Andata/007/B/UnifiedScore_X_FFB1_007.txt,False,False,74044,74044,0,5,"[5, 6, 7, 8, 9, 10, 11, 12]","[609, 9322, 17946, 26601, 35275, 43945, 52563, 61244, 69876]",False
