,UUID,Train,Direction,Speed,Num_Trip,Component,Side,Sensor,Cluster Centroids,PD,ED,PFA
226,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,N,2,"[1542, 1684, 1903, 3248, 4762, 7415, 10066, 16989, 18652, 20528, 22368, 24011, 27654, 31530, 31665, 31855, 33530, 35481, 43296, 43547, 50300, 50771, 52184, 58863, 59294, 72322, 73964, 75177, 76308, 78018, 80088, 80242, 88036, 89408, 90979, 91216, 94913, 97663, 100594, 100701, 101172, 101534, 105583, 105765, 106524, 108239, 108300, 111098, 111256, 111379, 113758, 115106, 115580, 117013, 121219, 122637, 128833, 128932, 132617, 133613, 133997, 137899, 138214, 139686, 140045, 145123, 146357, 149653, 150220]",0.7777777777777778,0.6666666666666666,0.8115942028985508
227,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,N,3,"[5128, 8855, 10070, 16912, 18624, 20796, 20924, 22349, 27591, 27667, 28424, 28621, 31518, 31852, 33535, 35483, 39708, 43546, 47665, 47940, 50763, 51713, 52183, 59285, 62678, 66633, 68561, 71594, 72323, 74770, 75170, 76316, 78025, 80056, 86144, 88606, 89410, 90985, 91216, 95818, 97662, 100569, 100698, 101384, 105572, 106528, 108332, 108387, 108447, 113852, 113987, 114889, 115105, 115569, 117004, 118406, 121215, 122637, 130760, 132568, 133605, 133759, 133981, 137897, 138037, 138209, 139699, 140041, 142508, 142616, 145042, 145141, 145387, 146395, 148229, 149670]",0.8888888888888888,0.2222222222222222,0.868421052631579
228,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,S,0,"[4698, 4994, 5195, 12529, 21302, 21646, 23788, 23914, 24108, 24241, 28481, 28577, 41266, 52689, 55554, 57941, 58798, 66371, 67771, 70156, 76308, 80652, 83869, 89536, 91245, 94184, 99053, 100772, 105027, 109289, 111347, 115092, 118403, 123341, 128803, 130525, 130619, 133357, 146167, 146288, 151477]",0.8888888888888888,0.2222222222222222,0.7560975609756098
229,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,S,1,"[3425, 3707, 3793, 6180, 10119, 14849, 17085, 20442, 22992, 23790, 24243, 32735, 32814, 41266, 41325, 43402, 43500, 43603, 47358, 51094, 52231, 52393, 56490, 58786, 66325, 67762, 76187, 76298, 77962, 80228, 82448, 83864, 85958, 89527, 91260, 91317, 93694, 97716, 102699, 104898, 105016, 108009, 109283, 111320, 115090, 118400, 122709, 128782, 130527, 132715, 140481, 146171, 146282, 148555, 148857]",1.0,0.5555555555555556,0.7454545454545455
230,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,S,2,"[1582, 1834, 3809, 6175, 7941, 12107, 14563, 19054, 20449, 23800, 24112, 24242, 26027, 28605, 41275, 45252, 46697, 47337, 52328, 54182, 57458, 58794, 60774, 64063, 66365, 67749, 73925, 76284, 82248, 83875, 85944, 89531, 91235, 91367, 92356, 94176, 97942, 100769, 105013, 105424, 109388, 111328, 113727, 115111, 118412, 120840, 124707, 128814, 130562, 133381, 134420, 137629, 139279, 140503, 146175, 146297, 148216, 148589, 148870]",1.0,0.3333333333333333,0.7966101694915254
231,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,S,3,"[3525, 3796, 6182, 9298, 10169, 12087, 17080, 18870, 19062, 20444, 23023, 23796, 24236, 28613, 29918, 32810, 34781, 35563, 41311, 43385, 43501, 43610, 47359, 51075, 52222, 55569, 57920, 58006, 58770, 60749, 61255, 66335, 67756, 71048, 76296, 78928, 80227, 82446, 83863, 85950, 89515, 91399, 93673, 97722, 97889, 100761, 102684, 105015, 105430, 108462, 109275, 109764, 111319, 122710, 124686, 125178, 128769, 130515, 132070, 132451, 132718, 140482, 141907, 146178, 146294, 148573, 148878]",1.0,0.4444444444444444,0.8059701492537313
232,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,N,0,"[4699, 7939, 10123, 17630, 21234, 22492, 24417, 32592, 33032, 37219, 43503, 43650, 43890, 52619, 53730, 56548, 59811, 72957, 76951, 80754, 81901, 84161, 90212, 91991, 95902, 96361, 98498, 101620, 106512, 112292, 115486, 115799, 116090, 119414, 129850, 133700, 136528, 139331, 140812, 141162, 147447]",0.5555555555555556,0.5555555555555556,0.7560975609756098
233,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,N,1,"[3446, 3740, 3827, 10130, 12535, 18226, 20688, 21080, 22505, 23932, 23991, 24109, 24460, 27892, 32608, 33072, 35063, 40179, 41621, 43500, 43690, 50706, 59258, 61765, 68240, 76962, 80832, 80955, 89275, 94616, 94997, 98517, 101652, 108943, 112283, 115920, 116102, 119416, 121885, 124739, 129841, 131701, 133733, 135090, 139351, 141181, 144434, 147453, 147606, 149374, 150033, 150086]",0.6666666666666666,0.8888888888888888,0.7307692307692307
234,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,N,2,"[1586, 2762, 6226, 7972, 10162, 12367, 15913, 19792, 21870, 23917, 24030, 24220, 24354, 24484, 32629, 32727, 33056, 41644, 41701, 41772, 43678, 43928, 46160, 47765, 47812, 47968, 51131, 52094, 52636, 56544, 59837, 61379, 61426, 61796, 66954, 67003, 74573, 76892, 76991, 80796, 81052, 81925, 89295, 92019, 94637, 95018, 98530, 101655, 105954, 106533, 112338, 115120, 115923, 116107, 119423, 121883, 123682, 129865, 133697, 136563, 139349, 140835, 141187, 143742, 147493, 149800, 150110]",0.5555555555555556,0.8888888888888888,0.8059701492537313
235,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,N,3,"[2752, 3582, 6261, 7991, 10177, 12622, 16451, 19464, 19799, 20675, 21875, 22581, 24026, 24156, 24255, 24512, 26309, 28888, 32638, 33108, 35095, 35945, 39104, 40198, 43532, 43680, 47867, 47951, 50745, 50873, 51235, 52683, 55143, 56533, 59283, 61796, 68270, 72981, 76994, 80845, 80984, 85681, 89822, 91827, 92154, 94528, 94638, 95032, 96014, 96420, 98543, 101670, 103682, 105963, 106556, 108968, 112303, 115489, 115923, 116109, 119428, 121889, 124752, 129854, 133226, 133290, 133747, 134718, 135106, 139027, 139381, 141213, 144484, 146526, 147391, 147502, 149803, 150129]",0.5555555555555556,0.8888888888888888,0.8333333333333334
236,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,S,0,"[4710, 8803, 8875, 10119, 21207, 24428, 27816, 32112, 40055, 43490, 43646, 43884, 52619, 59793, 62619, 63178, 76953, 80744, 81913, 84156, 90183, 91992, 94585, 95889, 98488, 101617, 106489, 109266, 112280, 116094, 129846, 133688, 134698, 135095, 136540, 139320, 140789, 146521, 147449, 151340, 152416]",0.7777777777777778,0.8888888888888888,0.6341463414634146
237,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,S,1,"[3469, 3876, 10139, 12084, 12530, 16376, 16823, 18260, 22514, 22572, 24106, 24203, 25592, 26275, 27886, 32137, 35446, 35780, 41617, 43504, 43693, 52624, 55168, 59367, 59441, 59792, 63191, 66529, 72212, 76967, 79018, 80815, 80941, 81043, 82023, 84166, 89247, 91786, 92008, 94490, 94616, 98500, 101632, 107519, 110347, 112290, 115910, 116103, 118003, 121883, 123687, 129846, 131598, 131692, 133713, 134695, 134823, 135099, 138999, 139356, 142236, 144443, 147473, 147623, 151404]",0.8888888888888888,0.8888888888888888,0.7538461538461538
238,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,S,2,"[1598, 1838, 2774, 6228, 8701, 10155, 12363, 24470, 27075, 27860, 32165, 32751, 41635, 43523, 43680, 43917, 46139, 47783, 48357, 52636, 56567, 56939, 59453, 59820, 61797, 65778, 66972, 72258, 75846, 76909, 76982, 79048, 80800, 81948, 90198, 92024, 94641, 95043, 98513, 101660, 106511, 109430, 112333, 115917, 116109, 118005, 121882, 123676, 129864, 133686, 135115, 136560, 139015, 139340, 140832, 143770, 146553, 147493, 151393]",1.0,0.7777777777777778,0.7288135593220338
239,ba4dfc8a-fe1c-4722-a9b2-b7940e696a85,7,Andata,A,1,Y,S,3,"[2771, 3850, 6255, 10176, 17257, 18834, 19793, 22555, 22616, 24155, 24254, 24492, 26313, 27921, 28868, 32167, 35476, 35810, 35957, 43528, 43690, 43781, 47844, 52307, 52677, 56568, 59821, 63209, 64021, 66564, 68274, 74413, 75844, 76993, 80775, 80838, 80981, 82553, 84194, 86953, 89839, 90204, 92031, 92227, 94639, 96414, 98541, 101663, 102433, 105959, 106522, 112316, 115916, 116114, 118012, 121891, 122265, 129857, 131612, 133253, 133316, 133716, 134711, 135110, 139023, 139349, 140826, 143771, 144488, 146569, 147504, 147665, 148011]",0.7777777777777778,0.7777777777777778,0.8082191780821918
240,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,N,0,"[4722, 7407, 10059, 20782, 22365, 27584, 28425, 31525, 31854, 33535, 35484, 39720, 43557, 52189, 59302, 62112, 72338, 75184, 76319, 80074, 81217, 89401, 91221, 94912, 97665, 100542, 100740, 106539, 115119, 118432, 121235, 122659, 130315, 132594, 134004, 137906, 138213, 140045, 145112, 154687]",0.7777777777777778,0.1111111111111111,0.8
241,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,N,1,"[3313, 3577, 3809, 4298, 4759, 7387, 10060, 18437, 20793, 22365, 27592, 27654, 28428, 31512, 31855, 33539, 39709, 43543, 52186, 59288, 62109, 72330, 74781, 75184, 76325, 78022, 80088, 80237, 86146, 88983, 94916, 97662, 100557, 101398, 106533, 113981, 115122, 115585, 117007, 118415, 121226, 122649, 128922, 129371, 130781, 132600, 133616, 133991, 137948, 138221, 139687, 140045, 146430, 149641, 150180]",0.8888888888888888,0.3333333333333333,0.8
242,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,N,2,"[1547, 5112, 7411, 10067, 20795, 22340, 22398, 26062, 27591, 27659, 31655, 31853, 33534, 35483, 39714, 43281, 43544, 47939, 50352, 52176, 59288, 62104, 62664, 68557, 72328, 73753, 74782, 75177, 76312, 78026, 80071, 83429, 86161, 88979, 90978, 91213, 94910, 97665, 100548, 101223, 105565, 106520, 111254, 112471, 113747, 115111, 117010, 118408, 121218, 122641, 129323, 130762, 132602, 133990, 137903, 138210, 139690, 140041, 142520, 142613, 145103, 146799, 149651, 150197]",0.8888888888888888,0.3333333333333333,0.828125
243,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,N,3,"[4760, 5115, 7387, 10072, 16904, 16992, 20533, 20790, 22362, 24308, 26055, 27624, 28433, 31515, 31855, 33535, 35464, 39699, 43533, 47503, 50366, 50766, 52177, 58635, 58924, 59283, 62106, 62670, 63462, 71589, 72323, 74783, 75177, 76313, 78019, 80072, 80231, 86138, 88992, 90981, 91212, 94911, 97656, 100551, 101380, 105562, 106522, 108002, 108344, 111115, 115108, 115570, 117002, 118403, 121214, 122638, 128906, 129348, 130771, 132597, 133608, 133979, 137942, 138214, 139695, 140044, 142519, 146421, 149656]",0.8888888888888888,0.6666666666666666,0.7971014492753623
244,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,S,0,"[4698, 4985, 5121, 5205, 23784, 24098, 24232, 43585, 52664, 58796, 60757, 66353, 67767, 76217, 76296, 81241, 83869, 89531, 91239, 93736, 97735, 97801, 100769, 105033, 105432, 111327, 113777, 115095, 118404, 122711, 124699, 128780, 130527, 133026, 133384, 146169, 146277, 154499]",0.7777777777777778,0.3333333333333333,0.7368421052631579
245,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,S,1,"[3428, 3705, 3791, 6169, 14825, 20443, 23783, 24240, 28603, 32744, 32829, 41266, 47355, 51089, 54212, 57934, 58781, 60756, 66350, 67762, 76208, 76295, 77964, 82459, 83869, 89527, 91336, 94178, 95078, 97933, 105001, 108015, 109281, 111319, 115094, 118404, 128783, 130526, 133385, 134408, 140483, 141894, 146166, 146278, 148562, 148873]",1.0,0.2222222222222222,0.7608695652173914
246,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,S,2,"[1581, 1835, 3806, 6165, 11647, 14555, 23799, 24237, 28608, 34738, 41285, 45245, 46694, 47351, 50210, 52890, 57439, 57506, 58792, 60758, 64060, 65887, 66352, 67759, 76269, 82248, 83877, 89528, 91219, 92356, 93719, 97927, 100765, 105021, 105431, 105485, 108330, 111320, 113762, 115101, 124717, 128790, 130563, 132541, 133379, 140477, 146179, 146289, 148578, 148868]",1.0,0.4444444444444444,0.74
247,9d45efb3-1eb9-4c65-a0cd-b1757169cc6c,7,Andata,A,1,Z,S,3,"[3523, 3797, 6176, 9299, 12094, 14873, 16183, 17086, 19057, 20446, 23790, 24248, 26056, 28608, 29922, 32813, 34767, 41258, 45273, 47367, 52246, 55565, 57454, 58429, 58771, 60751, 61249, 66342, 67759, 69160, 73909, 76283, 77965, 80217, 82451, 83866, 89519, 91346, 94170, 97906, 97955, 99338, 100761, 102695, 105014, 105431, 109271, 109765, 111314, 115084, 116983, 118411, 124688, 128769, 130513, 132517, 133375, 134415, 139257, 140485, 141900, 146175, 146291, 148582, 148884]",1.0,0.5555555555555556,0.7846153846153846
248,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,N,0,"[4708, 10051, 24119, 28451, 32144, 43277, 51813, 58889, 65923, 67177, 68968, 75744, 80615, 82816, 90531, 93108, 96935, 100013, 102304, 104239, 110492, 114126, 114240, 119930, 120315, 121692, 127753, 131536, 137061, 142108, 145063, 147310]",0.4444444444444444,0.6666666666666666,0.6875
249,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,N,1,"[3414, 3665, 3747, 3825, 6182, 10043, 16036, 17444, 23784, 24132, 25912, 32131, 42847, 42979, 54257, 58337, 60802, 65737, 66128, 67161, 71997, 73186, 75742, 78318, 79502, 79660, 88352, 92724, 92987, 93105, 94839, 96929, 100013, 101990, 104223, 110459, 114041, 114231, 117477, 119901, 121674, 127730, 130875, 136750, 137078, 142092, 144940, 145046, 145188, 146954, 147288, 148934]",0.5555555555555556,0.8888888888888888,0.75
250,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,N,2,"[1593, 1721, 1769, 2089, 3831, 8410, 10026, 13737, 13890, 15774, 18903, 20856, 20965, 21828, 23857, 24114, 25891, 27483, 32117, 40990, 42976, 45418, 47576, 51774, 55651, 58843, 65910, 67141, 67197, 70670, 73166, 74197, 75714, 79493, 79613, 80575, 87826, 88739, 90137, 90498, 92710, 93087, 93446, 96902, 99979, 104019, 104207, 104773, 110441, 112385, 113225, 114202, 117448, 119864, 120240, 121636, 127719, 131502, 136700, 137010, 138489, 138838, 145042, 146929, 147288, 148869]",0.7777777777777778,0.7777777777777778,0.7878787878787878
251,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,N,3,"[2712, 3800, 8386, 10016, 15927, 18945, 20693, 21535, 22209, 23630, 24122, 24403, 25884, 29715, 32105, 32572, 34532, 35162, 35359, 38456, 40671, 40997, 42958, 50396, 51686, 51772, 55588, 57963, 58295, 59866, 60758, 67119, 70475, 71752, 73391, 75696, 78288, 79493, 79609, 84234, 84270, 88311, 90296, 93050, 93441, 96895, 99976, 101951, 104199, 104751, 107142, 110409, 114000, 114168, 117424, 119849, 121265, 122657, 127679, 130924, 130994, 131498, 132840, 136987, 137041, 141838, 142057, 145019, 145165, 146920, 147278, 147587]",0.5555555555555556,0.8888888888888888,0.8194444444444444
252,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,S,0,"[4708, 8729, 10049, 24113, 25622, 27447, 31686, 42858, 42997, 43271, 51825, 58874, 62207, 65911, 71073, 75744, 80619, 82827, 88758, 90535, 93098, 94397, 96922, 100002, 110492, 114105, 114237, 120295, 121689, 127758, 131526, 132906, 137060, 144145, 145060, 148881]",0.6666666666666666,0.7777777777777778,0.6388888888888888
253,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,S,1,"[3412, 3698, 3746, 3870, 7345, 10040, 16053, 17443, 22265, 23781, 23881, 24113, 25903, 26380, 27495, 31672, 35255, 42985, 51814, 54257, 58455, 58517, 58854, 62194, 65755, 66139, 67164, 71834, 75735, 79525, 79668, 85518, 88370, 88732, 90319, 93100, 94821, 96928, 99995, 100759, 110457, 112667, 114037, 114094, 114228, 116090, 119902, 120280, 121661, 127739, 129455, 131531, 132497, 132892, 136743, 144134, 145064, 145205, 145549, 146951, 148897]",0.7777777777777778,0.8888888888888888,0.7540983606557377
254,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,S,2,"[1560, 1653, 1706, 1776, 9113, 10013, 13759, 13907, 17221, 18931, 20943, 21856, 24090, 24660, 25916, 27432, 31657, 40998, 42968, 47569, 49593, 51268, 51781, 55681, 56003, 58271, 58327, 58830, 65468, 65884, 67217, 73184, 75710, 77474, 77740, 79375, 79470, 80596, 88710, 90511, 93074, 94688, 96885, 99967, 103094, 104194, 104750, 106017, 110445, 112817, 113862, 114208, 116053, 119869, 120243, 121632, 127712, 131401, 131498, 132866, 137012, 144115, 145036, 146940, 147299, 148866]",0.8888888888888888,0.7777777777777778,0.7727272727272727
255,12b4ac42-0993-466c-a886-35c55699cbda,7,Andata,A,1,Y,S,3,"[2745, 3790, 6164, 7851, 8709, 8830, 10018, 19465, 21514, 22261, 23765, 23861, 24111, 25887, 27451, 32511, 34893, 35221, 40951, 42803, 42962, 49557, 51774, 55627, 58289, 58483, 58819, 62145, 65447, 67125, 70482, 71788, 73165, 74575, 75625, 75699, 77729, 79481, 79604, 81167, 85176, 88332, 88701, 90123, 90280, 90494, 92939, 93058, 93433, 96894, 104181, 104740, 110418, 112812, 113985, 114171, 116033, 119847, 120217, 121604, 127685, 129399, 131480, 132449, 132811, 136687, 137006, 139249, 141339, 142073, 144111, 145024, 145182, 146929]",1.0,0.7777777777777778,0.7837837837837838
256,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,N,0,"[4710, 7416, 10041, 20669, 23885, 27436, 28268, 31679, 33344, 35270, 39465, 43263, 51816, 58870, 61658, 63007, 66157, 71058, 71798, 79504, 79645, 80612, 88750, 90309, 90532, 94213, 96922, 99765, 100652, 104802, 105717, 114059, 114119, 114240, 120286, 121690, 131519, 132899, 136752, 137053, 143887, 148376, 148872]",0.7777777777777778,0.1111111111111111,0.813953488372093
257,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,N,1,"[3461, 3850, 4782, 7385, 10034, 18523, 20675, 22209, 23875, 24052, 27467, 28261, 31331, 31666, 33333, 35241, 39444, 42978, 51802, 54266, 58485, 58843, 61647, 61724, 62998, 65742, 65909, 66136, 71788, 73191, 79490, 79647, 85508, 88343, 90304, 94197, 96915, 99811, 100637, 100767, 105710, 114242, 120258, 121670, 128291, 131511, 132871, 136746, 137052, 143883, 144131, 145113, 146953, 148367, 148894]",0.8888888888888888,0.4444444444444444,0.7818181818181819
258,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,N,2,"[1561, 1848, 5100, 6840, 7369, 10016, 18326, 20668, 22194, 25896, 27449, 31642, 33310, 35229, 39424, 40835, 43224, 47576, 49985, 51769, 58472, 58823, 61618, 62160, 65894, 66117, 68010, 70350, 71762, 73167, 77407, 79460, 79620, 80573, 88722, 90277, 90498, 94176, 96890, 99734, 100475, 100619, 100738, 104757, 105685, 114204, 119872, 120227, 121633, 131482, 132842, 136710, 137010, 143859, 144121, 145179, 145522, 148356, 148887]",0.8888888888888888,0.3333333333333333,0.8135593220338984
259,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,N,3,"[4754, 5090, 7355, 10009, 16881, 19473, 20657, 22214, 24143, 25886, 27441, 28235, 31290, 31636, 33297, 35200, 39402, 40822, 43193, 49985, 50359, 51758, 58439, 58803, 61609, 61696, 62158, 62953, 65706, 65872, 66102, 70339, 71748, 73153, 77392, 79455, 79599, 85471, 88297, 88714, 90266, 90490, 94157, 95866, 96876, 100599, 100731, 101952, 105664, 113974, 114178, 114619, 119849, 120201, 121614, 127799, 131451, 132446, 132819, 136699, 137006, 143871, 144110, 145138, 146929, 148351]",0.8888888888888888,0.5555555555555556,0.803030303030303
260,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,S,0,"[4705, 5155, 5243, 9280, 23655, 24109, 43298, 49876, 57508, 58384, 60318, 65863, 67258, 73376, 75640, 75721, 90551, 93055, 93476, 94380, 100007, 110483, 112922, 121734, 127742, 129456, 132277, 137904, 139307, 140701, 144935, 145044, 147288, 153187]",0.7777777777777778,0.0,0.7941176470588235
261,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,S,1,"[3410, 3740, 3826, 6173, 7881, 12452, 18948, 20330, 23646, 24111, 28440, 40986, 45414, 47025, 50715, 55152, 57177, 57510, 58346, 60005, 60311, 65854, 67163, 67248, 73355, 75709, 79637, 85297, 88856, 90676, 93008, 93093, 93464, 94366, 97176, 100001, 101934, 104225, 110464, 114206, 117474, 121737, 123690, 127722, 129439, 133309, 136487, 137891, 138083, 139307, 140688, 144921, 145037, 147289, 147605]",1.0,0.3333333333333333,0.7818181818181819
262,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,S,2,"[1607, 1869, 3811, 6149, 9253, 12037, 14464, 18867, 18928, 23637, 24097, 28422, 40984, 44913, 46348, 47003, 51266, 52481, 57033, 57470, 58328, 60309, 63556, 65839, 67200, 72059, 75605, 75692, 85211, 85272, 90517, 93016, 93442, 97164, 99978, 104195, 104739, 110439, 112878, 114181, 119856, 121663, 123658, 127700, 131396, 132251, 134678, 137856, 139261, 140667, 142076, 144905, 145024, 146923, 147275]",1.0,0.4444444444444444,0.7636363636363637
263,4b7e5245-9187-4e83-9804-a02066c46691,7,Andata,A,1,Z,S,3,"[3710, 3788, 6143, 16156, 18729, 18928, 23627, 24096, 25883, 28411, 29708, 32513, 34511, 40948, 43758, 44950, 45366, 46994, 55109, 57046, 57444, 58302, 59991, 60273, 60751, 63559, 65813, 67127, 67212, 70486, 72464, 75598, 75670, 79594, 79857, 85204, 85261, 88819, 90598, 91637, 92942, 93052, 93427, 97133, 99964, 101907, 104183, 108400, 110417, 113981, 114150, 115978, 117428, 119834, 121219, 123628, 127671, 129379, 132221, 133266, 135035, 136451, 138071, 138522, 139258, 140657, 142065, 144899, 145008, 146921, 147275, 147580]",1.0,0.4444444444444444,0.8194444444444444
264,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,N,0,"[1584, 1758, 1810, 2116, 9180, 13700, 20749, 25239, 30171, 36790, 43895, 48354]",0.3333333333333333,0.5555555555555556,0.3333333333333333
265,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,N,1,"[1543, 1790, 2108, 4203, 6054, 7951, 9176, 10857, 13689, 19483, 19638, 20733, 22425, 25247, 31025, 32291, 36792, 42572, 48360]",0.3333333333333333,1.0,0.3684210526315789
266,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,N,2,"[1747, 2097, 7940, 9171, 9289, 13167, 13682, 15140, 19472, 19632, 20555, 20720, 23675, 25220, 29548, 30038, 30151, 32261, 36772, 40056, 43846, 43949, 47054, 49601]",0.6666666666666666,0.6666666666666666,0.5
267,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,N,3,"[2090, 8842, 9158, 13667, 14488, 14739, 17141, 19464, 20708, 23918, 25222, 30998, 32266, 36181, 36767, 42549, 46163, 48367]",0.4444444444444444,0.8888888888888888,0.3333333333333333
268,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,S,0,"[1618, 1794, 2102, 9198, 13692, 15116, 20743, 22453, 25228, 30155, 32298, 36809, 48355]",0.5555555555555556,0.4444444444444444,0.3076923076923077
269,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,S,1,"[1509, 1553, 1785, 2097, 7336, 7416, 7954, 8654, 8803, 9196, 12254, 12738, 13687, 15136, 17576, 19462, 19542, 20014, 20741, 22436, 25244, 30152, 31030, 32295, 35147, 36793, 42569, 48340]",1.0,0.4444444444444444,0.5357142857142857
270,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,S,2,"[2086, 7429, 7918, 9164, 13681, 14954, 15131, 19479, 20730, 22424, 25216, 30037, 30126, 31017, 32280, 36792, 38069, 42552, 43822, 46051, 48334, 48386, 49624]",1.0,0.7777777777777778,0.30434782608695654
271,6a5bb13d-cfcd-4d80-81de-9063ee106c8a,7,Andata,C,2,Y,S,3,"[2074, 7909, 8873, 9172, 10936, 13663, 14947, 15097, 19445, 19503, 20712, 25212, 30989, 32277, 36766, 40703, 42542, 46041, 48313]",1.0,0.4444444444444444,0.3157894736842105
272,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,N,0,"[1593, 1732, 1805, 2117, 6120, 14041, 21276, 25854, 33003, 37545, 43344, 44646]",0.3333333333333333,0.5555555555555556,0.3333333333333333
273,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,N,1,"[1511, 1796, 2122, 8129, 9088, 9408, 11130, 14046, 18013, 18161, 19971, 21271, 22990, 24541, 25854, 31721, 33016, 37556, 38808, 43332, 44747, 49107]",0.5555555555555556,1.0,0.36363636363636365
274,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,N,2,"[2133, 7646, 8154, 9418, 13526, 14055, 19985, 21110, 21271, 25850, 30733, 30848, 32985, 35989, 37539, 38801, 38853, 40828, 43321, 44585, 44704, 48002, 49118]",0.5555555555555556,0.8888888888888888,0.43478260869565216
275,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,N,3,"[2142, 7500, 8164, 14056, 15164, 17772, 19978, 21272, 25849, 31709, 33006, 36388, 37551, 38783, 43306, 44586, 49057, 49106]",0.5555555555555556,1.0,0.2222222222222222
276,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,S,0,"[1591, 1721, 1781, 2108, 9412, 14038, 21272, 22998, 25840, 33017, 37558, 38838, 49099]",0.5555555555555556,0.4444444444444444,0.3076923076923077
277,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,S,1,"[2114, 8122, 9103, 9421, 14050, 19967, 20533, 21278, 23002, 25849, 30825, 31727, 33018, 37546, 37624, 38830, 43324, 44935, 46361, 46930, 49086]",1.0,0.5555555555555556,0.3333333333333333
278,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,S,2,"[2125, 7627, 8130, 9422, 14063, 19974, 21284, 23002, 25836, 30818, 31729, 33003, 37559, 38813, 43309, 44574, 49087, 49187, 50363]",1.0,0.6666666666666666,0.21052631578947367
279,98cbc24d-8ef1-47fd-b55a-8f21369f9b89,7,Andata,C,1,Y,S,3,"[1810, 2129, 7623, 8137, 9130, 9433, 14054, 19968, 21277, 23007, 25057, 25843, 31697, 33026, 37521, 43297, 44915, 44995, 47987, 49055]",1.0,0.4444444444444444,0.35
